year,nace_code,sector_name,new_companies,prev_year_count,yoy_growth,growth_category
2001,52210,Manufacturing,67,64,4.69,Growth
2001,56112,"Telecommunication, Computer Programming, Consulting, Computing Infrastructure, Other Information Service Activities",324,266,21.8,Growth
2001,56102,"Telecommunication, Computer Programming, Consulting, Computing Infrastructure, Other Information Service Activities",321,260,23.46,Growth
2001,91310,Manufacturing,6,6,0.0,Stable
2001,94910,Transportation and Storage,16,8,100.0,Growth
2001,46216,"Telecommunication, Computer Programming, Consulting, Computing Infrastructure, Other Information Service Activities",25,21,19.05,Growth
2001,47639,Activities of Extraterrestrial Organizations And Bodies,42,43,-2.33,Decline
2001,47640,Activities of Extraterrestrial Organizations And Bodies,71,60,18.33,Growth
2001,84111,Construction,4,,,New Sector
2001,70322,"Agriculture, Forestry and Fishing",40,32,25.0,Growth
2001,63122,Manufacturing,27,22,22.73,Growth
2001,38213,Administrative and Support Service Activities,3,,,New Sector
2001,68204,Administrative and Support Service Activities,39,40,-2.5,Decline
2001,77210,"Professional, Scientific and Technical Activities",24,24,0.0,Stable
2001,47784,Administrative and Support Service Activities,82,75,9.33,Growth
2001,91210,Manufacturing,3,3,0.0,Stable
2001,80421,Activities of Extraterrestrial Organizations And Bodies,51,36,41.67,Growth
2001,85591,Accommodation and Food Service Activities,2,4,-50.0,Decline
2001,85321,Transportation and Storage,18,11,63.64,Growth
2001,56111,"Telecommunication, Computer Programming, Consulting, Computing Infrastructure, Other Information Service Activities",318,262,21.37,Growth
2001,56101,"Telecommunication, Computer Programming, Consulting, Computing Infrastructure, Other Information Service Activities",315,260,21.15,Growth
2001,77229,"Professional, Scientific and Technical Activities",59,64,-7.81,Decline
2001,77299,"Professional, Scientific and Technical Activities",46,53,-13.21,Decline
2001,70204,"Agriculture, Forestry and Fishing",12,6,100.0,Growth
2001,77110,"Professional, Scientific and Technical Activities",71,76,-6.58,Decline
2001,75112,Transportation and Storage,3,,,New Sector
2001,84112,Construction,6,,,New Sector
2001,70203,"Agriculture, Forestry and Fishing",86,87,-1.15,Decline
2001,73110,Manufacturing,239,248,-3.63,Decline
2001,85599,Accommodation and Food Service Activities,149,164,-9.15,Decline
2001,40130,"Agriculture, Forestry and Fishing",2,1,100.0,Growth
2001,47781,Administrative and Support Service Activities,91,86,5.81,Growth
2001,90391,"Agriculture, Forestry and Fishing",46,43,6.98,Growth
2001,47990,Administrative and Support Service Activities,61,56,8.93,Growth
2001,85323,Transportation and Storage,30,29,3.45,Growth
2001,55204,Transportation and Storage,37,29,27.59,Growth
2001,68201,Administrative and Support Service Activities,359,397,-9.57,Decline
2001,74402,Activities of Extraterrestrial Organizations And Bodies,21,24,-12.5,Decline
2001,63121,Manufacturing,2,3,-33.33,Decline
2001,33200,Manufacturing,19,19,0.0,Stable
2001,38323,Activities of Extraterrestrial Organizations And Bodies,11,16,-31.25,Decline
2001,1500,Manufacturing,334,329,1.52,Growth
2001,70120,"Agriculture, Forestry and Fishing",155,101,53.47,Growth
2001,60242,"Agriculture, Forestry and Fishing",177,185,-4.32,Decline
2001,82300,Manufacturing,154,177,-12.99,Decline
2001,49410,Other Service Activities,230,238,-3.36,Decline
2001,45250,Transportation and Storage,287,278,3.24,Growth
2001,70113,"Agriculture, Forestry and Fishing",24,14,71.43,Growth
2001,43990,"Water Supply; Sewerage, Waste Management and Remediation Activities",370,356,3.93,Growth
2001,43999,"Water Supply; Sewerage, Waste Management and Remediation Activities",356,345,3.19,Growth
2001,74879,Activities of Extraterrestrial Organizations And Bodies,129,128,0.78,Growth
2001,90032,Activities of Extraterrestrial Organizations And Bodies,20,16,25.0,Growth
2001,45242,Transportation and Storage,2,3,-33.33,Decline
2001,93052,Manufacturing,6,9,-33.33,Decline
2001,42919,Manufacturing,3,4,-25.0,Decline
2001,39000,"Arts, Sports and Recreation",3,4,-25.0,Decline
2001,51190,Manufacturing,109,128,-14.84,Decline
2001,46190,"Telecommunication, Computer Programming, Consulting, Computing Infrastructure, Other Information Service Activities",152,179,-15.08,Decline
2001,93291,Manufacturing,19,21,-9.52,Decline
2001,93211,Manufacturing,17,20,-15.0,Decline
2001,77221,"Professional, Scientific and Technical Activities",8,8,0.0,Stable
2001,77291,"Professional, Scientific and Technical Activities",8,8,0.0,Stable
2001,70201,"Agriculture, Forestry and Fishing",49,45,8.89,Growth
2001,60300,"Agriculture, Forestry and Fishing",3,,,New Sector
2001,49500,Other Service Activities,3,,,New Sector
2001,79901,Activities of Extraterrestrial Organizations And Bodies,34,32,6.25,Growth
2001,91020,Manufacturing,3,3,0.0,Stable
2001,90312,"Agriculture, Forestry and Fishing",24,10,140.0,Growth
2001,90042,Activities of Extraterrestrial Organizations And Bodies,24,10,140.0,Growth
2001,11010,Manufacturing,2,3,-33.33,Decline
2001,11040,Manufacturing,1,2,-50.0,Decline
2001,47251,"Professional, Scientific and Technical Activities",24,23,4.35,Growth
2001,18120,Administrative and Support Service Activities,44,47,-6.38,Decline
2001,77223,"Professional, Scientific and Technical Activities",15,7,114.29,Growth
2001,68321,Activities of Extraterrestrial Organizations And Bodies,65,71,-8.45,Decline
2001,77293,"Professional, Scientific and Technical Activities",15,7,114.29,Growth
2001,68322,Activities of Extraterrestrial Organizations And Bodies,48,52,-7.69,Decline
2001,52462,Manufacturing,33,30,10.0,Growth
2001,47521,"Professional, Scientific and Technical Activities",115,143,-19.58,Decline
2001,46130,"Telecommunication, Computer Programming, Consulting, Computing Infrastructure, Other Information Service Activities",31,36,-13.89,Decline
2001,47761,Administrative and Support Service Activities,116,131,-11.45,Decline
2001,47621,Activities of Extraterrestrial Organizations And Bodies,88,72,22.22,Growth
2001,47620,Activities of Extraterrestrial Organizations And Bodies,87,72,20.83,Growth
2001,92340,Manufacturing,43,48,-10.42,Decline
2001,47120,"Professional, Scientific and Technical Activities",98,92,6.52,Growth
2001,46180,"Telecommunication, Computer Programming, Consulting, Computing Infrastructure, Other Information Service Activities",150,121,23.97,Growth
2001,47191,"Professional, Scientific and Technical Activities",14,13,7.69,Growth
2001,47786,Administrative and Support Service Activities,54,51,5.88,Growth
2001,99000,"Arts, Sports and Recreation",9,6,50.0,Growth
2001,56210,"Telecommunication, Computer Programming, Consulting, Computing Infrastructure, Other Information Service Activities",173,139,24.46,Growth
2001,46170,"Telecommunication, Computer Programming, Consulting, Computing Infrastructure, Other Information Service Activities",25,29,-13.79,Decline
2001,74401,Activities of Extraterrestrial Organizations And Bodies,177,189,-6.35,Decline
2001,92313,Manufacturing,122,120,1.67,Growth
2001,90393,"Agriculture, Forestry and Fishing",122,133,-8.27,Decline
2001,90023,Activities of Extraterrestrial Organizations And Bodies,121,133,-9.02,Decline
2001,75111,Transportation and Storage,2,,,New Sector
2001,85510,Accommodation and Food Service Activities,77,82,-6.1,Decline
2001,90311,"Agriculture, Forestry and Fishing",20,25,-20.0,Decline
2001,47252,"Professional, Scientific and Technical Activities",90,88,2.27,Growth
2001,79120,"Arts, Sports and Recreation",4,5,-20.0,Decline
2001,55201,Transportation and Storage,1,3,-66.67,Decline
2001,90041,Activities of Extraterrestrial Organizations And Bodies,19,25,-24.0,Decline
2001,93199,Manufacturing,68,71,-4.23,Decline
2001,1471,Manufacturing,20,16,25.0,Growth
2001,92724,Manufacturing,17,16,6.25,Growth
2001,47650,Activities of Extraterrestrial Organizations And Bodies,31,18,72.22,Growth
2001,61900,Manufacturing,4,4,0.0,Stable
2001,65222,Transportation and Storage,2,1,100.0,Growth
2001,45212,Transportation and Storage,35,33,6.06,Growth
2001,45215,Transportation and Storage,26,40,-35.0,Decline
2001,42211,Manufacturing,2,,,New Sector
2001,81300,Manufacturing,376,331,13.6,Growth
2001,43410,Activities of Extraterrestrial Organizations And Bodies,192,167,14.97,Growth
2001,43910,"Water Supply; Sewerage, Waste Management and Remediation Activities",221,197,12.18,Growth
2001,88994,Activities of Extraterrestrial Organizations And Bodies,2,3,-33.33,Decline
2001,47742,Administrative and Support Service Activities,57,48,18.75,Growth
2001,77394,"Professional, Scientific and Technical Activities",4,3,33.33,Growth
2001,47789,Administrative and Support Service Activities,150,169,-11.24,Decline
2001,47782,Administrative and Support Service Activities,57,49,16.33,Growth
2001,78200,Administrative and Support Service Activities,13,18,-27.78,Decline
2001,78300,Activities of Extraterrestrial Organizations And Bodies,3,5,-40.0,Decline
2001,78100,Administrative and Support Service Activities,45,51,-11.76,Decline
2001,94991,Transportation and Storage,17,5,240.0,Growth
2001,85593,Accommodation and Food Service Activities,7,9,-22.22,Decline
2001,55209,Transportation and Storage,26,14,85.71,Growth
2001,93210,Manufacturing,3,,,New Sector
2001,55202,Transportation and Storage,5,3,66.67,Growth
2001,55900,"Publishing, Broadcasting, Content Production, Distribution Activities",12,6,100.0,Growth
2001,93212,Manufacturing,3,,,New Sector
2001,55301,Transportation and Storage,218,200,9.0,Growth
2001,55101,Transportation and Storage,28,22,27.27,Growth
2001,55100,Transportation and Storage,50,40,25.0,Growth
2001,72200,Manufacturing,14,7,100.0,Growth
2001,85592,Accommodation and Food Service Activities,86,76,13.16,Growth
2001,92520,Manufacturing,3,5,-40.0,Decline
2001,91220,Manufacturing,3,6,-50.0,Decline
2001,91030,Manufacturing,3,6,-50.0,Decline
2001,1300,Manufacturing,270,260,3.85,Growth
2001,85401,Activities of Extraterrestrial Organizations And Bodies,1,1,0.0,Stable
2001,80424,Activities of Extraterrestrial Organizations And Bodies,50,41,21.95,Growth
2001,73100,Manufacturing,20,14,42.86,Growth
2001,72109,Manufacturing,35,36,-2.78,Decline
2001,72190,Manufacturing,35,36,-2.78,Decline
2001,91120,Manufacturing,6,18,-66.67,Decline
2001,94120,Construction,15,27,-44.44,Decline
2001,10850,Mining and Quarrying,8,5,60.0,Growth
2001,74855,Activities of Extraterrestrial Organizations And Bodies,45,49,-8.16,Decline
2001,75000,Transportation and Storage,78,78,0.0,Stable
2001,1110,Manufacturing,114,131,-12.98,Decline
2001,52489,Manufacturing,21,11,90.91,Growth
2001,1121,Manufacturing,61,60,1.67,Growth
2001,52497,Manufacturing,39,38,2.63,Growth
2001,52498,Manufacturing,78,104,-25.0,Decline
2001,52421,Manufacturing,79,83,-4.82,Decline
2001,47716,Administrative and Support Service Activities,134,138,-2.9,Decline
2001,1130,Manufacturing,132,116,13.79,Growth
2001,47793,Administrative and Support Service Activities,12,11,9.09,Growth
2001,47792,Administrative and Support Service Activities,26,32,-18.75,Decline
2001,96102,"Telecommunication, Computer Programming, Consulting, Computing Infrastructure, Other Information Service Activities",20,26,-23.08,Decline
2001,96012,"Publishing, Broadcasting, Content Production, Distribution Activities",21,26,-19.23,Decline
2001,77224,"Professional, Scientific and Technical Activities",5,8,-37.5,Decline
2001,81210,Manufacturing,39,33,18.18,Growth
2001,77294,"Professional, Scientific and Technical Activities",5,7,-28.57,Decline
2001,43995,"Water Supply; Sewerage, Waste Management and Remediation Activities",16,16,0.0,Stable
2001,68202,Administrative and Support Service Activities,3,6,-50.0,Decline
2001,87992,Administrative and Support Service Activities,3,1,200.0,Growth
2001,87902,Administrative and Support Service Activities,3,1,200.0,Growth
2001,49320,"Arts, Sports and Recreation",65,50,30.0,Growth
2001,43341,Manufacturing,133,163,-18.4,Decline
2001,43333,Manufacturing,55,76,-27.63,Decline
2001,49390,"Arts, Sports and Recreation",40,27,48.15,Growth
2001,47519,"Professional, Scientific and Technical Activities",4,4,0.0,Stable
2001,88996,Activities of Extraterrestrial Organizations And Bodies,1,2,-50.0,Decline
2001,88102,Administrative and Support Service Activities,1,,,New Sector
2001,49420,Other Service Activities,22,31,-29.03,Decline
2001,43320,Manufacturing,414,383,8.09,Growth
2001,43221,Manufacturing,162,157,3.18,Growth
2001,95290,Transportation and Storage,79,81,-2.47,Decline
2001,63920,"Water Supply; Sewerage, Waste Management and Remediation Activities",28,41,-31.71,Decline
2001,63990,"Water Supply; Sewerage, Waste Management and Remediation Activities",26,40,-35.0,Decline
2001,47712,Administrative and Support Service Activities,18,22,-18.18,Decline
2001,47711,Administrative and Support Service Activities,32,29,10.34,Growth
2001,1241,Manufacturing,16,14,14.29,Growth
2001,47210,"Professional, Scientific and Technical Activities",92,77,19.48,Growth
2001,70100,"Agriculture, Forestry and Fishing",63,89,-29.21,Decline
2001,62100,Manufacturing,470,458,2.62,Growth
2001,62200,Manufacturing,590,543,8.66,Growth
2001,62020,Manufacturing,579,528,9.66,Growth
2001,62010,Manufacturing,465,454,2.42,Growth
2001,90022,Activities of Extraterrestrial Organizations And Bodies,9,6,50.0,Growth
2001,38320,Activities of Extraterrestrial Organizations And Bodies,1,1,0.0,Stable
2001,38222,Administrative and Support Service Activities,1,1,0.0,Stable
2001,86109,"Telecommunication, Computer Programming, Consulting, Computing Infrastructure, Other Information Service Activities",4,4,0.0,Stable
2001,53100,Manufacturing,3,5,-40.0,Decline
2001,74201,Construction,444,393,12.98,Growth
2001,45310,Transportation and Storage,372,357,4.2,Growth
2001,28300,Activities of Extraterrestrial Organizations And Bodies,12,7,71.43,Growth
2001,71111,Manufacturing,357,304,17.43,Growth
2001,42220,Manufacturing,37,47,-21.28,Decline
2001,25210,Transportation and Storage,9,9,0.0,Stable
2001,43211,Manufacturing,402,364,10.44,Growth
2001,25300,Transportation and Storage,5,4,25.0,Growth
2001,47110,"Professional, Scientific and Technical Activities",167,139,20.14,Growth
2001,47112,"Professional, Scientific and Technical Activities",113,107,5.61,Growth
2001,37200,"Professional, Scientific and Technical Activities",10,14,-28.57,Decline
2001,72300,Manufacturing,103,77,33.77,Growth
2001,63100,Manufacturing,160,136,17.65,Growth
2001,63110,Manufacturing,160,136,17.65,Growth
2001,75303,Transportation and Storage,1,,,New Sector
2001,84309,Construction,2,2,0.0,Stable
2001,51900,Manufacturing,68,66,3.03,Growth
2001,46900,"Professional, Scientific and Technical Activities",81,76,6.58,Growth
2001,92203,Manufacturing,3,1,200.0,Growth
2001,60200,"Agriculture, Forestry and Fishing",4,4,0.0,Stable
2001,92201,Manufacturing,7,11,-36.36,Decline
2001,60100,"Agriculture, Forestry and Fishing",8,18,-55.56,Decline
2001,92710,Manufacturing,11,13,-15.38,Decline
2001,92000,Manufacturing,25,25,0.0,Stable
2001,70202,"Agriculture, Forestry and Fishing",2,4,-50.0,Decline
2001,74700,Wholesale and Retail Trade,96,91,5.49,Growth
2001,81230,Manufacturing,20,20,0.0,Stable
2001,81290,Manufacturing,20,20,0.0,Stable
2001,62030,Manufacturing,16,18,-11.11,Decline
2001,85699,Accommodation and Food Service Activities,9,12,-25.0,Decline
2001,85609,Accommodation and Food Service Activities,9,12,-25.0,Decline
2001,74501,Activities of Extraterrestrial Organizations And Bodies,27,30,-10.0,Decline
2001,64929,Transportation and Storage,2,1,100.0,Growth
2001,72100,Manufacturing,501,419,19.57,Growth
2001,62900,Manufacturing,211,212,-0.47,Decline
2001,62090,Manufacturing,210,210,0.0,Stable
2001,69103,"Arts, Sports and Recreation",26,13,100.0,Growth
2001,49310,"Arts, Sports and Recreation",15,7,114.29,Growth
2001,95312,Transportation and Storage,11,19,-42.11,Decline
2001,45202,Transportation and Storage,11,19,-42.11,Decline
2001,60212,"Agriculture, Forestry and Fishing",5,3,66.67,Growth
2001,67110,"Professional, Scientific and Technical Activities",2,1,100.0,Growth
2001,66110,"Telecommunication, Computer Programming, Consulting, Computing Infrastructure, Other Information Service Activities",3,2,50.0,Growth
2001,93031,Manufacturing,15,19,-21.05,Decline
2001,55522,Accommodation and Food Service Activities,115,92,25.0,Growth
2001,96301,"Telecommunication, Computer Programming, Consulting, Computing Infrastructure, Other Information Service Activities",18,22,-18.18,Decline
2001,96031,"Publishing, Broadcasting, Content Production, Distribution Activities",18,22,-18.18,Decline
2001,60211,"Agriculture, Forestry and Fishing",2,2,0.0,Stable
2001,86104,"Telecommunication, Computer Programming, Consulting, Computing Infrastructure, Other Information Service Activities",2,1,100.0,Growth
2001,87203,"Professional, Scientific and Technical Activities",1,,,New Sector
2001,65231,Transportation and Storage,24,21,14.29,Growth
2001,84249,Construction,6,4,50.0,Growth
2001,80422,Activities of Extraterrestrial Organizations And Bodies,12,7,71.43,Growth
2001,85520,Accommodation and Food Service Activities,33,18,83.33,Growth
2001,90120,"Agriculture, Forestry and Fishing",20,15,33.33,Growth
2001,86103,"Telecommunication, Computer Programming, Consulting, Computing Infrastructure, Other Information Service Activities",1,,,New Sector
2001,69201,"Arts, Sports and Recreation",263,272,-3.31,Decline
2001,69202,"Arts, Sports and Recreation",209,192,8.85,Growth
2001,91330,Manufacturing,51,43,18.6,Growth
2001,94994,Transportation and Storage,2,8,-75.0,Decline
2001,1610,Manufacturing,100,102,-1.96,Decline
2001,1410,Manufacturing,439,402,9.2,Growth
2001,51310,Manufacturing,27,25,8.0,Growth
2001,51210,Manufacturing,27,21,28.57,Growth
2001,51220,Manufacturing,25,30,-16.67,Decline
2001,46319,"Telecommunication, Computer Programming, Consulting, Computing Infrastructure, Other Information Service Activities",34,32,6.25,Growth
2001,46220,"Telecommunication, Computer Programming, Consulting, Computing Infrastructure, Other Information Service Activities",29,34,-14.71,Decline
2001,52470,Manufacturing,69,64,7.81,Growth
2001,47730,Administrative and Support Service Activities,118,97,21.65,Growth
2001,75241,Transportation and Storage,6,3,100.0,Growth
2001,92623,Manufacturing,43,43,0.0,Stable
2001,84239,Construction,1,1,0.0,Stable
2001,92322,Manufacturing,15,8,87.5,Growth
2001,84242,Construction,7,121,-94.21,Decline
2001,84241,Construction,1,2,-50.0,Decline
2001,85201,Transportation and Storage,1,2,-50.0,Decline
2001,85314,Transportation and Storage,7,4,75.0,Growth
2001,72220,Manufacturing,421,406,3.69,Growth
2001,69102,"Arts, Sports and Recreation",28,30,-6.67,Decline
2001,91011,Manufacturing,4,4,0.0,Stable
2001,22120,Manufacturing,4,7,-42.86,Decline
2001,58120,Administrative and Support Service Activities,4,4,0.0,Stable
2001,58130,Administrative and Support Service Activities,16,21,-23.81,Decline
2001,75244,Transportation and Storage,1,,,New Sector
2001,84220,Construction,2,,,New Sector
2001,71408,Manufacturing,30,37,-18.92,Decline
2001,46322,"Telecommunication, Computer Programming, Consulting, Computing Infrastructure, Other Information Service Activities",6,6,0.0,Stable
2001,74999,Transportation and Storage,31,47,-34.04,Decline
2001,74909,Transportation and Storage,31,43,-27.91,Decline
2001,58140,Administrative and Support Service Activities,14,18,-22.22,Decline
2001,55203,Transportation and Storage,59,41,43.9,Growth
2001,55232,Transportation and Storage,26,10,160.0,Growth
2001,45220,Transportation and Storage,161,140,15.0,Growth
2001,28110,Administrative and Support Service Activities,80,68,17.65,Growth
2001,45112,Transportation and Storage,165,207,-20.29,Decline
2001,45111,Transportation and Storage,117,108,8.33,Growth
2001,43110,Manufacturing,49,68,-27.94,Decline
2001,43120,Manufacturing,191,227,-15.86,Decline
2001,25110,Transportation and Storage,107,90,18.89,Growth
2001,20590,Mining and Quarrying,2,6,-66.67,Decline
2001,46620,Financial and Insurance Activities,21,24,-12.5,Decline
2001,51810,Manufacturing,14,16,-12.5,Decline
2001,50301,"Agriculture, Forestry and Fishing",30,41,-26.83,Decline
2001,46720,Activities of Extraterrestrial Organizations And Bodies,47,70,-32.86,Decline
2001,45332,Transportation and Storage,130,125,4.0,Growth
2001,52461,Manufacturing,74,104,-28.85,Decline
2001,26610,Financial and Insurance Activities,4,7,-42.86,Decline
2001,51532,Manufacturing,43,73,-41.1,Decline
2001,23610,"Water Supply; Sewerage, Waste Management and Remediation Activities",5,12,-58.33,Decline
2001,46831,Real Estate Activities,54,77,-29.87,Decline
2001,46731,Activities of Extraterrestrial Organizations And Bodies,54,77,-29.87,Decline
2001,45331,Transportation and Storage,149,169,-11.83,Decline
2001,43222,Manufacturing,187,204,-8.33,Decline
2001,43310,Manufacturing,110,87,26.44,Growth
2001,45410,Activities of Extraterrestrial Organizations And Bodies,97,68,42.65,Growth
2001,16110,"Telecommunication, Computer Programming, Consulting, Computing Infrastructure, Other Information Service Activities",9,7,28.57,Growth
2001,47524,"Professional, Scientific and Technical Activities",4,6,-33.33,Decline
2001,16100,"Telecommunication, Computer Programming, Consulting, Computing Infrastructure, Other Information Service Activities",9,7,28.57,Growth
2001,51542,Manufacturing,14,9,55.56,Growth
2001,46842,Real Estate Activities,15,15,0.0,Stable
2001,46841,Real Estate Activities,22,15,46.67,Growth
2001,51541,Manufacturing,18,12,50.0,Growth
2001,46742,Activities of Extraterrestrial Organizations And Bodies,15,15,0.0,Stable
2001,46741,Activities of Extraterrestrial Organizations And Bodies,22,15,46.67,Growth
2001,52250,Manufacturing,137,123,11.38,Growth
2001,46341,"Telecommunication, Computer Programming, Consulting, Computing Infrastructure, Other Information Service Activities",18,16,12.5,Growth
2001,71100,Manufacturing,39,44,-11.36,Decline
2001,51520,Manufacturing,7,13,-46.15,Decline
2001,46820,Real Estate Activities,8,16,-50.0,Decline
2001,64921,Transportation and Storage,1,2,-50.0,Decline
2001,51340,Manufacturing,26,35,-25.71,Decline
2001,46349,"Telecommunication, Computer Programming, Consulting, Computing Infrastructure, Other Information Service Activities",35,49,-28.57,Decline
2001,51430,Manufacturing,43,45,-4.44,Decline
2001,46431,Financial and Insurance Activities,51,50,2.0,Growth
2001,50200,"Agriculture, Forestry and Fishing",232,257,-9.73,Decline
2001,50103,"Agriculture, Forestry and Fishing",185,189,-2.12,Decline
2001,47811,Administrative and Support Service Activities,248,254,-2.36,Decline
2001,95311,Transportation and Storage,230,250,-8.0,Decline
2001,45201,Transportation and Storage,229,248,-7.66,Decline
2001,45113,Transportation and Storage,246,253,-2.77,Decline
2001,81220,Manufacturing,117,118,-0.85,Decline
2001,60230,"Agriculture, Forestry and Fishing",9,13,-30.77,Decline
2001,63302,Manufacturing,4,1,300.0,Growth
2001,63301,Manufacturing,24,21,14.29,Growth
2001,79110,"Arts, Sports and Recreation",27,28,-3.57,Decline
2001,51321,Manufacturing,15,11,36.36,Growth
2001,46321,"Telecommunication, Computer Programming, Consulting, Computing Infrastructure, Other Information Service Activities",24,13,84.62,Growth
2001,15840,"Publishing, Broadcasting, Content Production, Distribution Activities",12,14,-14.29,Decline
2001,10820,Mining and Quarrying,14,18,-22.22,Decline
2001,92621,Manufacturing,46,43,6.98,Growth
2001,36121,"Telecommunication, Computer Programming, Consulting, Computing Infrastructure, Other Information Service Activities",2,2,0.0,Stable
2001,31001,Manufacturing,7,7,0.0,Stable
2001,45340,Transportation and Storage,61,50,22.0,Growth
2001,25510,Accommodation and Food Service Activities,12,18,-33.33,Decline
2001,43240,Manufacturing,102,82,24.39,Growth
2001,31010,Manufacturing,7,7,0.0,Stable
2001,43299,Manufacturing,102,81,25.93,Growth
2001,25610,Accommodation and Food Service Activities,13,20,-35.0,Decline
2001,51450,Manufacturing,15,16,-6.25,Decline
2001,46450,Financial and Insurance Activities,23,20,15.0,Growth
2001,51410,Manufacturing,48,35,37.14,Growth
2001,51476,Manufacturing,21,25,-16.0,Decline
2001,46412,Financial and Insurance Activities,51,37,37.84,Growth
2001,46496,Financial and Insurance Activities,24,29,-17.24,Decline
2001,71401,Manufacturing,5,5,0.0,Stable
2001,86230,"Telecommunication, Computer Programming, Consulting, Computing Infrastructure, Other Information Service Activities",150,129,16.28,Growth
2001,74151,Construction,255,201,26.87,Growth
2001,66199,"Telecommunication, Computer Programming, Consulting, Computing Infrastructure, Other Information Service Activities",26,42,-38.1,Decline
2001,51331,Manufacturing,8,16,-50.0,Decline
2001,46331,"Telecommunication, Computer Programming, Consulting, Computing Infrastructure, Other Information Service Activities",11,20,-45.0,Decline
2001,52623,Manufacturing,34,23,47.83,Growth
2001,47890,Administrative and Support Service Activities,51,42,21.43,Growth
2001,63402,Activities of Extraterrestrial Organizations And Bodies,1,,,New Sector
2001,63404,Activities of Extraterrestrial Organizations And Bodies,4,2,100.0,Growth
2001,63403,Activities of Extraterrestrial Organizations And Bodies,6,2,200.0,Growth
2001,52290,Manufacturing,62,51,21.57,Growth
2001,70321,"Agriculture, Forestry and Fishing",43,32,34.38,Growth
2001,50400,Activities of Extraterrestrial Organizations And Bodies,54,47,14.89,Growth
2001,41002,Manufacturing,13,11,18.18,Growth
2001,41202,Manufacturing,12,10,20.0,Growth
2001,11020,Manufacturing,6,4,50.0,Growth
2001,77120,"Professional, Scientific and Technical Activities",34,40,-15.0,Decline
2001,71210,Manufacturing,21,23,-8.7,Decline
2001,63405,Activities of Extraterrestrial Organizations And Bodies,5,6,-16.67,Decline
2001,52442,Manufacturing,87,82,6.1,Growth
2001,47553,"Professional, Scientific and Technical Activities",12,16,-25.0,Decline
2001,47593,"Professional, Scientific and Technical Activities",12,16,-25.0,Decline
2001,29142,"Arts, Sports and Recreation",2,,,New Sector
2001,28150,Administrative and Support Service Activities,4,1,300.0,Growth
2001,28120,Administrative and Support Service Activities,38,37,2.7,Growth
2001,45442,Activities of Extraterrestrial Organizations And Bodies,14,16,-12.5,Decline
2001,43343,Manufacturing,26,23,13.04,Growth
2001,1122,Manufacturing,29,33,-12.12,Decline
2001,1191,Manufacturing,32,37,-13.51,Decline
2001,15820,"Publishing, Broadcasting, Content Production, Distribution Activities",5,2,150.0,Growth
2001,10720,Mining and Quarrying,8,3,166.67,Growth
2001,15811,"Publishing, Broadcasting, Content Production, Distribution Activities",2,1,100.0,Growth
2001,10711,Mining and Quarrying,3,2,50.0,Growth
2001,25120,Transportation and Storage,36,34,5.88,Growth
2001,24200,Construction,2,4,-50.0,Decline
2001,45421,Activities of Extraterrestrial Organizations And Bodies,246,246,0.0,Stable
2001,1220,Manufacturing,29,27,7.41,Growth
2001,1430,Manufacturing,30,41,-26.83,Decline
2001,52481,Manufacturing,20,22,-9.09,Decline
2001,50500,Mining and Quarrying,38,41,-7.32,Decline
2001,47300,"Professional, Scientific and Technical Activities",45,52,-13.46,Decline
2001,66220,"Telecommunication, Computer Programming, Consulting, Computing Infrastructure, Other Information Service Activities",111,109,1.83,Growth
2001,67201,"Professional, Scientific and Technical Activities",49,57,-14.04,Decline
2001,74142,Construction,1025,928,10.45,Growth
2001,28220,Administrative and Support Service Activities,14,9,55.56,Growth
2001,20101,"Agriculture, Forestry and Fishing",6,2,200.0,Growth
2001,45433,Activities of Extraterrestrial Organizations And Bodies,46,66,-30.3,Decline
2001,52740,Manufacturing,69,60,15.0,Growth
2001,28620,Human Health and Social Work Activities,4,7,-42.86,Decline
2001,25639,Accommodation and Food Service Activities,7,9,-22.22,Decline
2001,25739,Activities of Extraterrestrial Organizations And Bodies,7,9,-22.22,Decline
2001,32123,Manufacturing,28,27,3.7,Growth
2001,1199,Manufacturing,7,10,-30.0,Decline
2001,52450,Manufacturing,109,95,14.74,Growth
2001,47552,"Professional, Scientific and Technical Activities",92,94,-2.13,Decline
2001,47540,"Professional, Scientific and Technical Activities",122,103,18.45,Growth
2001,47592,"Professional, Scientific and Technical Activities",91,94,-3.19,Decline
2001,68312,Activities of Extraterrestrial Organizations And Bodies,31,35,-11.43,Decline
2001,27510,"Professional, Scientific and Technical Activities",1,1,0.0,Stable
2001,24510,Activities of Extraterrestrial Organizations And Bodies,1,2,-50.0,Decline
2001,23150,Manufacturing,6,2,200.0,Growth
2001,23190,Manufacturing,6,2,200.0,Growth
2001,33103,Manufacturing,10,14,-28.57,Decline
2001,32500,Manufacturing,20,21,-4.76,Decline
2001,46649,Financial and Insurance Activities,89,95,-6.32,Decline
2001,46699,Financial and Insurance Activities,89,94,-5.32,Decline
2001,25402,Activities of Extraterrestrial Organizations And Bodies,7,2,250.0,Growth
2001,28401,"Public Administration and Defence, Compulsory Social Security",27,25,8.0,Growth
2001,25401,Activities of Extraterrestrial Organizations And Bodies,36,32,12.5,Growth
2001,25502,Accommodation and Food Service Activities,7,2,250.0,Growth
2001,25501,Accommodation and Food Service Activities,36,31,16.13,Growth
2001,23120,Manufacturing,4,1,300.0,Growth
