Zipcode,company_count,percentage
1053 SV,1,0.0
1053 aa,1,0.0
1053XC,1,0.0
1053XP,1,0.0
1053ZA,1,0.0
1054 EW,1,0.0
1054 EZ,1,0.0
1054 GG,1,0.0
1054 GS,1,0.0
1054 HK,1,0.0
1054 JN,1,0.0
1054 WE,1,0.0
1054 XV,1,0.0
1054 ZP,1,0.0
10540,1,0.0
10545,1,0.0
1054AM,1,0.0
1054CX,1,0.0
1054EK,1,0.0
1054ES,1,0.0
1054GM,1,0.0
1054GT,1,0.0
1054HJ,1,0.0
1054HP,1,0.0
1054HT,1,0.0
1054JN,1,0.0
1054MD,1,0.0
1054SH,1,0.0
1055 AA,1,0.0
1055 EK,1,0.0
1055 KV,1,0.0
1055 RZ,1,0.0
1055 SC,1,0.0
10551,1,0.0
1055RD,1,0.0
1056 EP,1,0.0
1056 HV,1,0.0
10560,1,0.0
10564,1,0.0
1056AX,1,0.0
1056KB,1,0.0
1057,1,0.0
1057 JT,1,0.0
1057 PH,1,0.0
1057 zl,1,0.0
10571,1,0.0
10577,1,0.0
1057CW,1,0.0
1058 DT,1,0.0
1058 GL,1,0.0
1058 GV,1,0.0
1058 LZ,1,0.0
10581,1,0.0
10585,1,0.0
1058659,1,0.0
1058EB,1,0.0
1058EN,1,0.0
1058GP,1,0.0
1058GV,1,0.0
1058KV,1,0.0
1059 BW,1,0.0
1059 ED,1,0.0
1059 LL,1,0.0
1059 bn,1,0.0
10596,1,0.0
1059BT,1,0.0
1059CJ,1,0.0
1059CN,1,0.0
106 71,1,0.0
1060 CM,1,0.0
1060 LG,1,0.0
1060 lg,1,0.0
10601,1,0.0
10605,1,0.0
10606,1,0.0
1061 AE,1,0.0
1061 AZ,1,0.0
10612,1,0.0
10616,1,0.0
1061AD,1,0.0
1062 HG,1,0.0
1062 HJ,1,0.0
1062 JN,1,0.0
1062 KR,1,0.0
10625,1,0.0
10627,1,0.0
1062EA,1,0.0
1062HG,1,0.0
1062HK,1,0.0
1062KR,1,0.0
1062KZ,1,0.0
1062XJ,1,0.0
1062hk,1,0.0
1063,1,0.0
1063 GD,1,0.0
10636,1,0.0
10638,1,0.0
1063KP,1,0.0
1064 HA,1,0.0
1064DK,1,0.0
1065 BM,1,0.0
10650,1,0.0
1066 BP,1,0.0
1066 EV,1,0.0
1066 WX,1,0.0
10660,1,0.0
1066BV,1,0.0
1066CE,1,0.0
1066CS,1,0.0
1066HG,1,0.0
1066JR,1,0.0
1066SC,1,0.0
1067 TH,1,0.0
1067 TL,1,0.0
10676,1,0.0
10678,1,0.0
10679,1,0.0
1067NH,1,0.0
10681,1,0.0
1068ZX,1,0.0
1068ZZ,1,0.0
1069 HB,1,0.0
1069 LA,1,0.0
1069 RR,1,0.0
1069-300,1,0.0
10696,1,0.0
1069CB,1,0.0
1069CD,1,0.0
107 09,1,0.0
107 24,1,0.0
107-6006,1,0.0
107-6325,1,0.0
107-8414,1,0.0
107-8556,1,0.0
1070-072,1,0.0
10700,1,0.0
10701,1,0.0
107025,1,0.0
107045,1,0.0
1070AM,1,0.0
1071 AB,1,0.0
1071 AD,1,0.0
1071 AE,1,0.0
1071 AK,1,0.0
1071 AR,1,0.0
1071 AZ,1,0.0
1071 BB,1,0.0
1071 BV,1,0.0
1071 CM,1,0.0
1071 CR,1,0.0
1071 CS,1,0.0
1071 CZ,1,0.0
1071 DM,1,0.0
1071 DR,1,0.0
1071 EE,1,0.0
1071 GK,1,0.0
1071 JB,1,0.0
1071 JD,1,0.0
1071 JG,1,0.0
1071 JP,1,0.0
1071 JT,1,0.0
1071 KS,1,0.0
1071 LG,1,0.0
1071 LL,1,0.0
1071 LM,1,0.0
1071 PJ,1,0.0
107120,1,0.0
107129,1,0.0
1071AM,1,0.0
1071BD,1,0.0
1071CZ,1,0.0
1071DC,1,0.0
1071DJ,1,0.0
1071GW,1,0.0
1071GZ,1,0.0
1071JD,1,0.0
1071JJ,1,0.0
1071JP,1,0.0
1071KJ,1,0.0
1071LN,1,0.0
1071LP,1,0.0
1071MD,1,0.0
1071NA,1,0.0
1071NR,1,0.0
1071PS,1,0.0
1071RP,1,0.0
1071VJ,1,0.0
1071ZA,1,0.0
1071ZC,1,0.0
1072,1,0.0
1072 AB,1,0.0
1072 AV,1,0.0
1072 BE,1,0.0
1072 JH,1,0.0
1072 NZ,1,0.0
1072 SB,1,0.0
107207,1,0.0
1072AC,1,0.0
1072GT,1,0.0
1073,1,0.0
1073 BZ,1,0.0
1073 EV,1,0.0
1073 HJ,1,0.0
1073 LX,1,0.0
1073 LZ,1,0.0
1073 VC,1,0.0
107342,1,0.0
1073XT,1,0.0
1074,1,0.0
1074 BM,1,0.0
1074 TV,1,0.0
1074BC,1,0.0
1074BH,1,0.0
1074XM,1,0.0
1075 AA,1,0.0
1075 AT,1,0.0
1075 AZ,1,0.0
1075 BA,1,0.0
1075 BC,1,0.0
1075 BR,1,0.0
1075 CP,1,0.0
1075 HM,1,0.0
1075 HP,1,0.0
1075 RD,1,0.0
1075 XV,1,0.0
1075AK,1,0.0
1075BC,1,0.0
1075CD,1,0.0
1075CX,1,0.0
1075HV,1,0.0
1076 AT,1,0.0
1076 CM,1,0.0
1076 DP,1,0.0
1076 DZ,1,0.0
1076 ER,1,0.0
1076 RM,1,0.0
107655,1,0.0
107657,1,0.0
1076CS,1,0.0
1076CW,1,0.0
1076EC,1,0.0
1076GR,1,0.0
1076HR,1,0.0
1077 AA,1,0.0
1077 AB,1,0.0
1077 BM,1,0.0
1077 CA,1,0.0
1077 DG,1,0.0
1077 EC,1,0.0
1077 GX,1,0.0
1077 JH,1,0.0
1077 LD,1,0.0
1077 VX,1,0.0
1077 XA,1,0.0
1077 XB,1,0.0
1077 XZ,1,0.0
1077 ZS,1,0.0
1077 ZW,1,0.0
1077BM,1,0.0
1077CZ,1,0.0
1077DW,1,0.0
1077EV,1,0.0
1077PW,1,0.0
1077TE,1,0.0
1077WR,1,0.0
1077WV,1,0.0
1077WZ,1,0.0
1077XW,1,0.0
1078 AX,1,0.0
1078 RC,1,0.0
1078 TH,1,0.0
10783,1,0.0
1078GB,1,0.0
1078NP,1,0.0
1079 LC,1,0.0
1079 MZ,1,0.0
1079 PB,1,0.0
1079 VD,1,0.0
1079 VZ,1,0.0
108,1,0.0
108 00,1,0.0
108-0014,1,0.0
108-0073,1,0.0
108-8209,1,0.0
10800,1,0.0
1081 AP,1,0.0
1081 AS,1,0.0
1081 CK,1,0.0
1081 CR,1,0.0
1081 GE,1,0.0
1081 JD,1,0.0
1081 JK,1,0.0
1081 KL,1,0.0
1081 KM,1,0.0
1081 cn,1,0.0
10811,1,0.0
1081AS,1,0.0
1081GR,1,0.0
1081HV,1,0.0
1081HZ,1,0.0
1081LC,1,0.0
1082  MS,1,0.0
1082  PP,1,0.0
1082 GT,1,0.0
1082 Ma,1,0.0
1082 PP,1,0.0
1082 VC,1,0.0
10825,1,0.0
1082AM,1,0.0
1082GS,1,0.0
1082JD,1,0.0
1082KT,1,0.0
1082PP,1,0.0
1083 AH,1,0.0
1083 GT,1,0.0
1083 HM,1,0.0
1083 hn,1,0.0
1083 hp,1,0.0
1083AD,1,0.0
1083GG,1,0.0
1083HP,1,0.0
1083VB,1,0.0
10852,1,0.0
1086 XK,1,0.0
1086ZK,1,0.0
1087 HV,1,0.0
1087 SB,1,0.0
1087HV,1,0.0
1087HW,1,0.0
1087MN,1,0.0
1089,1,0.0
10900,1,0.0
1090GH,1,0.0
1091 AD,1,0.0
1091 EK,1,0.0
1091 ER,1,0.0
1091 GL,1,0.0
1091 HC,1,0.0
1091 RV,1,0.0
1091 XN,1,0.0
10919,1,0.0
1091EA,1,0.0
1091GH,1,0.0
1092 AD,1,0.0
1092AD,1,0.0
1093 AA,1,0.0
1093 GT,1,0.0
1093 KL,1,0.0
109316,1,0.0
1093GP,1,0.0
1094 AH,1,0.0
1094 CC,1,0.0
1094 EM,1,0.0
1094JL,1,0.0
1095 GL,1,0.0
1095 KN,1,0.0
10950,1,0.0
1096 AH,1,0.0
1096 AK,1,0.0
1096 AM,1,0.0
1096 AS,1,0.0
1096 AZ,1,0.0
1096 BK,1,0.0
1096 BL,1,0.0
1096 EH,1,0.0
1096 K,1,0.0
1096AM,1,0.0
1096BE,1,0.0
1096BK,1,0.0
1096BL,1,0.0
1096CJ,1,0.0
1097 DL,1,0.0
1097 PP,1,0.0
1098 AV,1,0.0
1098 CG,1,0.0
1098 NC,1,0.0
1098 WM,1,0.0
1098 XB,1,0.0
1098 XH,1,0.0
10985,1,0.0
1098JG,1,0.0
1098LE,1,0.0
1099,1,0.0
1099 BT,1,0.0
1099 DK,1,0.0
11,1,0.0
11-010,1,0.0
11-200,1,0.0
110 15,1,0.0
110-0005,1,0.0
110-0008,1,0.0
1100 AD,1,0.0
1100 DR,1,0.0
1100 DW,1,0.0
1100 aa,1,0.0
1100-064,1,0.0
1100-188,1,0.0
110005,1,0.0
110017,1,0.0
110019,1,0.0
11002,1,0.0
110029,1,0.0
110037,1,0.0
110057,1,0.0
110060,1,0.0
110065,1,0.0
1101 AE,1,0.0
1101 AM,1,0.0
1101 BB,1,0.0
1101 BH,1,0.0
1101 BP,1,0.0
1101 BZ,1,0.0
1101 CA,1,0.0
1101 CP,1,0.0
1101 DC,1,0.0
1101 DJ,1,0.0
1101 DL,1,0.0
1101 EB,1,0.0
1101 EN,1,0.0
1101 GE,1,0.0
1101 cm,1,0.0
110177,1,0.0
1101AA,1,0.0
1101AJ,1,0.0
1101AX,1,0.0
1101BH,1,0.0
1101BT,1,0.0
1101BV,1,0.0
1101BZ,1,0.0
1101CB,1,0.0
1101CD,1,0.0
1101DZ,1,0.0
1101EX,1,0.0
1101GC,1,0.0
1102,1,0.0
1102 AN,1,0.0
1102 MG,1,0.0
1102 ds,1,0.0
11020,1,0.0
110217,1,0.0
1102AC,1,0.0
1102BR,1,0.0
1102LB,1,0.0
1102MG,1,0.0
1102SC,1,0.0
1102SW,1,0.0
1103,1,0.0
11030,1,0.0
1104,1,0.0
1104 BC,1,0.0
1104 LS,1,0.0
1105 AG,1,0.0
1105 AJ,1,0.0
1105 AL,1,0.0
1105 AN,1,0.0
1105 BE,1,0.0
1105 BV,1,0.0
1105 bj,1,0.0
11050,1,0.0
1105BA,1,0.0
1105BM,1,0.0
1106 CX,1,0.0
1106 SB,1,0.0
11060,1,0.0
1106CH,1,0.0
1107,1,0.0
11073,1,0.0
1107DD,1,0.0
111 22,1,0.0
111 27,1,0.0
111 30,1,0.0
111 31,1,0.0
111 34,1,0.0
111 37,1,0.0
111 43,1,0.0
111 51,1,0.0
111 52,1,0.0
111 74,1,0.0
111 93,1,0.0
111-0051,1,0.0
11107,1,0.0
1111 WE,1,0.0
111111,1,0.0
1111111,1,0.0
111144,1,0.0
1111BC,1,0.0
1112 AJ,1,0.0
1112 AS,1,0.0
1112 AT,1,0.0
1112 BA,1,0.0
1112 JM,1,0.0
1112 TA,1,0.0
1112 VE,1,0.0
1112 XC,1,0.0
1112 XG,1,0.0
1112 XN,1,0.0
11122,1,0.0
11127,1,0.0
1112AA,1,0.0
1112AJ,1,0.0
1112AN,1,0.0
1112AP,1,0.0
1112TA,1,0.0
1112WH,1,0.0
1112WT,1,0.0
1112XL,1,0.0
1112XN,1,0.0
1112tc,1,0.0
1113 LB,1,0.0
11130,1,0.0
11135,1,0.0
1114 AJ,1,0.0
1114 BC,1,0.0
11143,1,0.0
11144,1,0.0
1114AJ,1,0.0
1114AK,1,0.0
1114AM,1,0.0
1115 AD,1,0.0
111524,1,0.0
11157,1,0.0
1115AC,1,0.0
1115BS,1,0.0
1116-07,1,0.0
1117 BC,1,0.0
11170,1,0.0
1117AA,1,0.0
1117CE,1,0.0
1117CK,1,0.0
1117CL,1,0.0
1118 AS,1,0.0
1118 BE,1,0.0
1118 CD,1,0.0
1118 EC,1,0.0
1118 LH,1,0.0
1118 LN,1,0.0
1118 ZG,1,0.0
1118 cl,1,0.0
"1118, BJ",1,0.0
1118-BG,1,0.0
1118BK,1,0.0
1118CN,1,0.0
1118DS,1,0.0
1118EC,1,0.0
1118LK,1,0.0
1118LM,1,0.0
1119 NJ,1,0.0
1119 NS,1,0.0
1119 NT,1,0.0
1119 NZ,1,0.0
1119 PC,1,0.0
1119 PD,1,0.0
1119 PE,1,0.0
1119 PX,1,0.0
1119 RA,1,0.0
1119 RB,1,0.0
11193,1,0.0
1119NK,1,0.0
1119NX,1,0.0
1119PA,1,0.0
1119PP,1,0.0
1119nc,1,0.0
111AQ,1,0.0
112,1,0.0
112 52,1,0.0
112 54,1,0.0
112 55,1,0.0
112 94,1,0.0
112 AP,1,0.0
112-8088,1,0.0
11201,1,0.0
11206,1,0.0
1121 AL,1,0.0
1121 DA,1,0.0
1121 NR,1,0.0
1121 NS,1,0.0
11210,1,0.0
11211,1,0.0
1121AP,1,0.0
1121NS,1,0.0
11226,1,0.0
11230,1,0.0
11240,1,0.0
1125,1,0.0
11260,1,0.0
1127,1,0.0
1129,1,0.0
11290,1,0.0
11293,1,0.0
112TA,1,0.0
113 22,1,0.0
113 29,1,0.0
113 43,1,0.0
113 48,1,0.0
113 56,1,0.0
113 61,1,0.0
1131,1,0.0
1131 AG,1,0.0
1131 CM,1,0.0
1131 DH,1,0.0
1131 EP,1,0.0
1131 GE,1,0.0
1131 GG,1,0.0
1131 HW,1,0.0
1131 JT,1,0.0
1131 KA,1,0.0
1131 PH,1,0.0
11313,1,0.0
11317,1,0.0
1131AT,1,0.0
1131PB,1,0.0
11329,1,0.0
1132BB,1,0.0
1132LG,1,0.0
11341,1,0.0
11342,1,0.0
11343,1,0.0
11345,1,0.0
11346,1,0.0
1135 AJ,1,0.0
1135 GD,1,0.0
1135GD,1,0.0
1135GG,1,0.0
114 27,1,0.0
114 31,1,0.0
114 34,1,0.0
114 36,1,0.0
114 42,1,0.0
114 46,1,0.0
11405,1,0.0
114084,1,0.0
1141 CC,1,0.0
11411,1,0.0
11412,1,0.0
11434,1,0.0
11439,1,0.0
1144,1,0.0
11447,1,0.0
11449,1,0.0
1145 PM,1,0.0
11456,1,0.0
1145PK,1,0.0
11461,1,0.0
1149,1,0.0
11494,1,0.0
115,1,0.0
115 23,1,0.0
115 24,1,0.0
115 56,1,0.0
115 74,1,0.0
115-8543,1,0.0
115093,1,0.0
1151 CZ,1,0.0
1152,1,0.0
11527,1,0.0
11531,1,0.0
11555,1,0.0
11590,1,0.0
116 22,1,0.0
116 24,1,0.0
116 64,1,0.0
1160 AB,1,0.0
1161 AK,1,0.0
1161 AR,1,0.0
1161 BW,1,0.0
1161 EB,1,0.0
1161 JK,1,0.0
1161 KD,1,0.0
1161 NL,1,0.0
11619,1,0.0
1161AH,1,0.0
1161BW,1,0.0
1161CG,1,0.0
1161NN,1,0.0
11638,1,0.0
1164,1,0.0
11640,1,0.0
1165,1,0.0
1165 GW,1,0.0
1165 GZ,1,0.0
11652,1,0.0
1165MK,1,0.0
1165MP,1,0.0
1165PE,1,0.0
1168,1,0.0
117 43,1,0.0
117 97,1,0.0
1171 CD,1,0.0
1171 NW,1,0.0
1171 PK,1,0.0
1171 TW,1,0.0
1171 VB,1,0.0
1171 VC,1,0.0
1171 VJ,1,0.0
1171 XW,1,0.0
1171DE,1,0.0
1171GP,1,0.0
1171WL,1,0.0
11743,1,0.0
11747,1,0.0
1175 KC,1,0.0
1175 KU,1,0.0
1175 RA,1,0.0
1175 RH,1,0.0
1175 rh,1,0.0
1175KV,1,0.0
11777,1,0.0
11788,1,0.0
11790,1,0.0
118 40-875,1,0.0
118 53,1,0.0
118 82,1,0.0
1180 AM,1,0.0
118073,1,0.0
1181 JC,1,0.0
1181 KJ,1,0.0
1181 LE,1,0.0
1181 NB,1,0.0
1181 NC,1,0.0
1181 PV,1,0.0
1181 RK,1,0.0
1181 XH,1,0.0
1181 ZT,1,0.0
1181GE,1,0.0
1181GV,1,0.0
1181MZ,1,0.0
1181NB,1,0.0
1181WN,1,0.0
1181XM,1,0.0
1182 GP,1,0.0
1182 HL,1,0.0
1182 HN,1,0.0
118222,1,0.0
1182AA,1,0.0
1182HH,1,0.0
1182HL,1,0.0
1183 AS,1,0.0
1183 AV,1,0.0
1183 CL,1,0.0
1183 DJ,1,0.0
1183 KK,1,0.0
1183 NP,1,0.0
1183 TN,1,0.0
11835,1,0.0
1183DL,1,0.0
1183PG,1,0.0
1183WP,1,0.0
11846,1,0.0
1185 AM,1,0.0
1185 XB,1,0.0
1185 XE,1,0.0
1185 ZC,1,0.0
1185 ZS,1,0.0
1185 ZV,1,0.0
1185 zs,1,0.0
1185CR,1,0.0
1185MC,1,0.0
1185VB,1,0.0
1185XB,1,0.0
1185XS,1,0.0
1185ZP,1,0.0
1186,1,0.0
1186 LJ,1,0.0
1186 MJ,1,0.0
1186 TB,1,0.0
1186SW,1,0.0
1187 NZ,1,0.0
1187 TE,1,0.0
1187 WB,1,0.0
1187 ZS,1,0.0
1187 ZX,1,0.0
1187GN,1,0.0
1187JD,1,0.0
1187PK,1,0.0
1188 WC,1,0.0
11888,1,0.0
1188EN,1,0.0
11900-000,1,0.0
119002,1,0.0
119021,1,0.0
11903,1,0.0
119034,1,0.0
1191 GK,1,0.0
1191 JD,1,0.0
1191AC,1,0.0
1191BS,1,0.0
1191JD,1,0.0
1191VR,1,0.0
11932,1,0.0
1193653471,1,0.0
1195,1,0.0
119963,1,0.0
119992,1,0.0
12 V3W4,1,0.0
12-01/04,1,0.0
12-200,1,0.0
120 06,1,0.0
120 40,1,0.0
1200-003,1,0.0
1200-211,1,0.0
1200-370,1,0.0
1200-482,1,0.0
120000,1,0.0
12001,1,0.0
1200369,1,0.0
12004,1,0.0
120049,1,0.0
12010,1,0.0
12016,1,0.0
12017,1,0.0
120191,1,0.0
1202 JB,1,0.0
12025,1,0.0
12037,1,0.0
12038,1,0.0
12041,1,0.0
12043,1,0.0
12044,1,0.0
12049,1,0.0
12050,1,0.0
12055,1,0.0
12062,1,0.0
12080,1,0.0
12084,1,0.0
121 88,1,0.0
12109,1,0.0
121096,1,0.0
1211 BZ,1,0.0
1211 CK,1,0.0
1211 EA,1,0.0
1211 EE,1,0.0
1211 KT,1,0.0
1211 PX,1,0.0
12114,1,0.0
1211GD,1,0.0
1211GK,1,0.0
1211KD,1,0.0
12127,1,0.0
1212AA,1,0.0
1212CP,1,0.0
1213 AK,1,0.0
1213 AP,1,0.0
1213 BB,1,0.0
1213 NP,1,0.0
1213 SE,1,0.0
1213 SN,1,0.0
1213 XX,1,0.0
12131,1,0.0
1213AL,1,0.0
1213NL,1,0.0
1213NS,1,0.0
1213PE,1,0.0
1213SJ,1,0.0
1213VB,1,0.0
1213XE,1,0.0
1214 AJ,1,0.0
1214 GP,1,0.0
12159,1,0.0
1215EZ,1,0.0
1216 BN,1,0.0
1216 CG,1,0.0
1216 CL,1,0.0
1216 LK,1,0.0
1216 SG,1,0.0
1216 SK,1,0.0
1216 SL,1,0.0
1216 bc,1,0.0
1216 sk,1,0.0
12165,1,0.0
1216SK,1,0.0
1216TK,1,0.0
1217 AE,1,0.0
1217 AM,1,0.0
1217 BZ,1,0.0
1217 CM,1,0.0
1217 EJ,1,0.0
1217 HS,1,0.0
1217 JC,1,0.0
1217 JS,1,0.0
1217 KP,1,0.0
1217 KR,1,0.0
1217 LS,1,0.0
1217 PK,1,0.0
1217 RX,1,0.0
1217 TG,1,0.0
1217AM,1,0.0
1217BZ,1,0.0
1217EC,1,0.0
1217ET,1,0.0
1217JL,1,0.0
1217JS,1,0.0
1217KA,1,0.0
1217PZ,1,0.0
1217ZC,1,0.0
1218GG,1,0.0
121931,1,0.0
122015,1,0.0
12203,1,0.0
12208,1,0.0
1221 AA,1,0.0
1221AB,1,0.0
1221EJ,1,0.0
1222 AB,1,0.0
1223 RE,1,0.0
12247,1,0.0
1226,1,0.0
12260,1,0.0
123 43,1,0.0
123-22,1,0.0
12302,1,0.0
12305,1,0.0
1230AA,1,0.0
1231 BN,1,0.0
1231 KH,1,0.0
1231 KR,1,0.0
1231 LA,1,0.0
1231 LR,1,0.0
1231 TW,1,0.0
1231KE,1,0.0
1231LT,1,0.0
1231NG,1,0.0
1231NS,1,0.0
123455 7HW,1,0.0
123456,1,0.0
12347,1,0.0
12350,1,0.0
12360,1,0.0
1240,1,0.0
1240-140,1,0.0
12401,1,0.0
1241 LZ,1,0.0
12410,1,0.0
1241NB,1,0.0
12430,1,0.0
1243HW,1,0.0
1244,1,0.0
1244 PR,1,0.0
1244 RG,1,0.0
1244 RL,1,0.0
1244RG,1,0.0
1244RH,1,0.0
1245,1,0.0
1249-028,1,0.0
1250,1,0.0
1250-017,1,0.0
1250-140,1,0.0
1250-236,1,0.0
1250048,1,0.0
1251 AP,1,0.0
1251 EG,1,0.0
1251 GJ,1,0.0
1251 GL,1,0.0
1251 HM,1,0.0
1251 KH,1,0.0
1251 LA,1,0.0
1251 LM,1,0.0
1251 LP,1,0.0
125167,1,0.0
1251BD,1,0.0
1251EB,1,0.0
1251LM,1,0.0
1251NZ,1,0.0
1251ZB,1,0.0
1251jc,1,0.0
12520,1,0.0
12524,1,0.0
125252,1,0.0
12526,1,0.0
12527,1,0.0
12529,1,0.0
125300,1,0.0
12587,1,0.0
12589,1,0.0
12592,1,0.0
12596,1,0.0
126,1,0.0
126 09,1,0.0
126 30,1,0.0
1260 AD,1,0.0
1261 BZ,1,0.0
1261 GK,1,0.0
1261 HM,1,0.0
1261 JP,1,0.0
1261 WZ,1,0.0
1261BK,1,0.0
1261BS,1,0.0
1261EB,1,0.0
1262 BB,1,0.0
1263,1,0.0
1265,1,0.0
12650,1,0.0
1266,1,0.0
1267JL,1,0.0
1269-128,1,0.0
1269-160,1,0.0
127 24,1,0.0
1271 AM,1,0.0
1271 AW,1,0.0
1271 CE,1,0.0
1271 EP,1,0.0
127170,1,0.0
1271BD,1,0.0
1271EP,1,0.0
1271ZA,1,0.0
1272,1,0.0
1272 CW,1,0.0
1272 HN,1,0.0
1272 RM,1,0.0
127200,1,0.0
1272EP,1,0.0
1272NR,1,0.0
1272RN,1,0.0
1272RR,1,0.0
1273 PK,1,0.0
1273CK,1,0.0
1275,1,0.0
1276 KH,1,0.0
1276KT,1,0.0
1277CR,1,0.0
128 00,1,0.0
128420,1,0.0
1297,1,0.0
1299,1,0.0
12CW,1,0.0
130,1,0.0
1300 BK,1,0.0
1300-314,1,0.0
1300-357,1,0.0
130000,1,0.0
13010,1,0.0
13015,1,0.0
1302,1,0.0
13039,1,0.0
13057,1,0.0
13059,1,0.0
13088,1,0.0
131,1,0.0
131 04,1,0.0
131 72,1,0.0
1310000,1,0.0
13101,1,0.0
13106,1,0.0
1311 XB,1,0.0
13110,1,0.0
13114,1,0.0
13117,1,0.0
1311XE,1,0.0
13120,1,0.0
13122,1,0.0
13124,1,0.0
13129,1,0.0
1314 CK,1,0.0
1314 SJ,1,0.0
1314 SK,1,0.0
13140,1,0.0
1314AL,1,0.0
1314BD,1,0.0
1314SK,1,0.0
1316,1,0.0
1316 AA,1,0.0
1316 AB,1,0.0
1316 AL,1,0.0
1316 BN,1,0.0
1316BX,1,0.0
1316VJ,1,0.0
1317 NZ,1,0.0
1317HG,1,0.0
1318-20,1,0.0
1319 DJ,1,0.0
1319 ES,1,0.0
1319GB,1,0.0
132,1,0.0
1320 AB,1,0.0
13202,1,0.0
13209,1,0.0
1321 NB,1,0.0
1321EK,1,0.0
1321NB,1,0.0
1322 AB,1,0.0
1322 AE,1,0.0
1322 AH,1,0.0
1322 AJ,1,0.0
1322 AP,1,0.0
1322 AW,1,0.0
1322 BN,1,0.0
1322 CG,1,0.0
1322 CH,1,0.0
1322 CJ,1,0.0
1322 bj,1,0.0
13220,1,0.0
1322AA,1,0.0
1322AH,1,0.0
1322AK,1,0.0
1322AM,1,0.0
1322AN,1,0.0
1322CA,1,0.0
1322CG,1,0.0
1322CK,1,0.0
1323 VA,1,0.0
1323 VP,1,0.0
1324 KR,1,0.0
1324 KW,1,0.0
1324KW,1,0.0
1325 JN,1,0.0
1325 sg,1,0.0
1326,1,0.0
1326AV,1,0.0
1326JJ,1,0.0
1326PX,1,0.0
1327,1,0.0
1327 AH,1,0.0
1327 EB,1,0.0
1327 HA,1,0.0
1327 ecP,1,0.0
1327AA,1,0.0
1327EB,1,0.0
1327HA,1,0.0
1328,1,0.0
1328 DK,1,0.0
1328 LA,1,0.0
13285,1,0.0
13288,1,0.0
1328MA,1,0.0
1329 BB,1,0.0
1329 BN,1,0.0
1329 BP,1,0.0
1329AG,1,0.0
1329BG,1,0.0
133,1,0.0
1332 AE,1,0.0
1332 AK,1,0.0
1332 AS,1,0.0
1332 AW,1,0.0
1332 AZ,1,0.0
1332 BB,1,0.0
1332 BG,1,0.0
1332 BM,1,0.0
1332 ED,1,0.0
1332 EE,1,0.0
1332AD,1,0.0
1332AP,1,0.0
1332AV,1,0.0
1332BB,1,0.0
1332BK,1,0.0
1332BM,1,0.0
1332EC,1,0.0
1332EN,1,0.0
1332aw,1,0.0
1333 HA,1,0.0
1333 MS,1,0.0
1333AD,1,0.0
1333HJ,1,0.0
13347,1,0.0
13351,1,0.0
13355,1,0.0
13359,1,0.0
1335TA,1,0.0
1335XA,1,0.0
1335cl,1,0.0
1337,1,0.0
13374,1,0.0
1338 JL,1,0.0
1338 WC,1,0.0
13388,1,0.0
1339 PG,1,0.0
13390,1,0.0
13403,1,0.0
13411 NY,1,0.0
1343,1,0.0
13439,1,0.0
1343AK,1,0.0
13464,1,0.0
13465,1,0.0
1347,1,0.0
1347 AG,1,0.0
13490,1,0.0
13493,1,0.0
1349CA,1,0.0
1349CH,1,0.0
1349DR,1,0.0
135-0032,1,0.0
135-0051,1,0.0
135-8710,1,0.0
1350-100,1,0.0
1351 AA,1,0.0
1351 AB,1,0.0
1351 AS,1,0.0
1351 JE,1,0.0
13510,1,0.0
13518,1,0.0
1351AV,1,0.0
1353 AE,1,0.0
1353 JC,1,0.0
1354 AC,1,0.0
1355 LE,1,0.0
13550,1,0.0
135745,1,0.0
1358 CD,1,0.0
1358 EL,1,0.0
1358 en,1,0.0
13580,1,0.0
13585,1,0.0
1358CD,1,0.0
1358DB,1,0.0
1359 HN,1,0.0
13590,1,0.0
13597,1,0.0
13599,1,0.0
136-0082,1,0.0
1361,1,0.0
1362 AE,1,0.0
1362 GG,1,0.0
1362 GH,1,0.0
1362GD,1,0.0
1362JB,1,0.0
1362JD,1,0.0
1362JL,1,0.0
1363 SZ,1,0.0
13630,1,0.0
1364,1,0.0
13640,1,0.0
13670,1,0.0
13675,1,0.0
13680,1,0.0
137,1,0.0
137-956,1,0.0
13700,1,0.0
13705,1,0.0
137080,1,0.0
13720,1,0.0
13742,1,0.0
13748,1,0.0
137531,1,0.0
1377,1,0.0
13770,1,0.0
13785,1,0.0
1379,1,0.0
13793,1,0.0
138,1,0.0
1380 GC,1,0.0
13800,1,0.0
1380AK,1,0.0
1381 CP,1,0.0
13816,1,0.0
1381GW,1,0.0
1381HK,1,0.0
1382 BL,1,0.0
1382 CH,1,0.0
1382 J2,1,0.0
1382 JN,1,0.0
1382 JX,1,0.0
1382 KB,1,0.0
1382 KD,1,0.0
1382 LE,1,0.0
1382 LV,1,0.0
1382 MZ,1,0.0
1382JL,1,0.0
1382JR,1,0.0
1382JZ,1,0.0
1382MZ,1,0.0
1383,1,0.0
13835,1,0.0
13840,1,0.0
13846,1,0.0
138538,1,0.0
13858,1,0.0
13873,1,0.0
13880,1,0.0
1391 HA,1,0.0
1391 LA,1,0.0
13911,1,0.0
1391GX,1,0.0
1391JD,1,0.0
1393 PG,1,0.0
1393PS,1,0.0
1394 AE,1,0.0
1394 BA,1,0.0
1394 JD,1,0.0
1394AD,1,0.0
1396,1,0.0
